STAID,STANAME,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,COMID,COMID_DRAIN_SQKM,COMID_UNITAREA_SQKM,ABS_DIFF,DA_VALID,FLOW_SCALE,REL_DIFF,COV_TRAIN,COV_EVAL
07105900,"JIMMY CAMP CREEK AT FOUNTAIN, CO.",170.4186,38.684441,-104.688583,74040448,174.84184012569096,37.1195268644526,4.423240125690967,True,0.8808379174162678,0.025955148825838065,1.0,1.0
07108900,"ST. CHARLES RIVER AT VINELAND, CO.",1227.347,38.245558,-104.48636,74047134,1239.3376498312591,51.77392509790114,11.990649831259134,True,0.7684036933922705,0.009769567881991917,1.0,1.0
07109500,"ARKANSAS RIVER NEAR AVONDALE, CO.",16200.62,38.248058,-104.399136,74045859,16181.623396722543,48.279856089120976,18.996603277457325,True,1.0,0.001172584955233647,1.0,1.0
07116500,"HUERFANO RIVER NEAR BOONE, CO.",4801.954,38.225002,-104.2608,74046613,4817.782424865588,72.72443449291843,15.828424865588204,True,0.782350664175608,0.0032962466665836876,1.0,1.0
07124000,"ARKANSAS RIVER AT LAS ANIMAS, CO.",37084.82,38.08084,-103.219652,74045724,37053.47181719824,54.337171240680334,31.34818280176114,True,1.0,0.0008453103669307587,1.0,1.0
07126200,"VAN BREMER ARROYO NEAR MODEL, CO.",455.0715,37.345573,-103.958019,74048016,491.0502055227005,148.56174448267106,35.978705522700466,True,0.757819850271769,0.07906165409765381,1.0,0.9724402263186713
07126485,"PURGATOIRE RIVER AT ROCK CROSSING NR TIMPAS, CO.",7177.342,37.618347,-103.593557,74045978,7224.753472727188,43.49539401818807,47.41147272718808,True,1.0,0.0066057145844782205,0.881087424212791,0.8344588428545355
07128500,"PURGATOIRE RIVER NEAR LAS ANIMAS, CO.",8939.203,38.033896,-103.200485,74045957,8936.709062969127,5.705459767221693,2.493937030872985,True,1.0,0.0002789887455148949,1.0,1.0
07130500,"ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",47909.75,38.066396,-102.932423,74045714,47569.86629734711,58.87407926626675,339.8837026528927,True,1.0,0.007094249138283808,1.0,1.0
07141200,"PAWNEE R AT ROZEL, KS",5767.895,38.207448,-99.406114,74046507,6312.693597023289,71.12509098246255,544.7985970232885,True,1.0,0.09445362598023863,1.0,1.0
07141780,"WALNUT C AT NEKOMA, KS",3320.033,38.477375,-99.438032,74045394,3323.291968200285,20.772791356565737,3.258968200284926,True,0.843113612208171,0.0009816071708579179,1.0,1.0
07142575,"RATTLESNAKE C NR ZENITH, KS",2685.829,38.093625,-98.546189,74046540,2642.867952401865,79.78501785786158,42.96104759813534,True,1.0,0.015995451534008803,1.0,1.0
07144910,"SF NINNESCAH R NR PRATT, KS",321.489,37.637796,-98.720924,74048250,352.93516833982414,128.80841695878064,31.44616833982417,True,0.755868684032604,0.09781413466658011,1.0,1.0
07145500,"NINNESCAH R NR PECK, KS",5527.576,37.457064,-97.423938,74046432,5717.277867899706,26.42056374351036,189.7018678997056,True,1.0,0.03431917858745056,1.0,1.0
07145700,"SLATE C AT WELLINGTON, KS",399.8106,37.24955,-97.403896,74047459,401.5090352317623,76.45445700996919,1.6984352317622893,True,0.9777850069415728,0.0042480995545448,1.0,1.0
07149000,"MEDICINE LODGE R NR KIOWA, KS",2291.199,37.039202,-98.470215,74046707,2308.462735567482,115.76890737352365,17.263735567481945,True,0.8508776150768944,0.00753480407746422,1.0,1.0
07151000,"Salt Fork Arkansas River at Tonkawa, OK",11558.61,36.671979,-97.309489,74053872,11617.97443701999,55.77988010499609,59.364437019989055,True,1.0,0.005135949480083596,1.0,1.0
07152000,"Chikaskia River near Blackwell, OK",4855.722,36.811421,-97.277265,74053953,4868.345803438202,14.293241740420196,12.62380343820223,True,0.1167991371402417,0.0025997788667065846,1.0,1.0
07154500,"Cimarron River near Kenton, OK",3126.251,36.926687,-102.959096,74054182,3249.966918992096,36.41509458551548,123.7159189920958,True,1.0,0.0395732521131847,1.0,1.0
07155590,"CIMARRON R NR ELKHART, KS",7554.25,37.121887,-101.897998,74045738,7673.418398702397,49.895116221732856,119.1683987023971,True,1.0,0.015775013893159096,1.0,1.0
07156900,"Cimarron River near Forgan, OK",17944.52,37.011137,-100.491817,74045298,17449.893463139804,99.229862869407,494.6265368601962,True,1.0,0.02756421107169187,0.9284177586544103,1.0
07158000,"Cimarron River near Waynoka, OK",29858.28,36.517256,-98.879537,74053466,30316.635895174742,46.7059033002101,458.3558951747473,True,1.0,0.015351048190811636,1.0,1.0
07159100,"Cimarron River near Dover, OK",36098.25,35.951708,-97.914499,74053405,36291.06499568332,32.31007354953979,192.8149956833222,True,1.0,0.005341394546365051,1.0,1.0
07160000,"Cimarron River near Guthrie, OK",39196.27,35.920602,-97.425875,74053382,39367.59557602047,10.07735143650773,171.32557602047018,True,1.0,0.004370966319511275,0.9027967924897321,1.0
07167500,"OTTER C AT CLIMAX, KS",319.6179,37.70821,-96.223602,74047983,338.29225198421364,49.81279206237851,18.67435198421361,True,0.6251093100577761,0.058427115578362825,1.0,1.0
07169500,"FALL R AT FREDONIA, KS",2097.539,37.508384,-95.833592,74046750,2102.2163755711467,5.867762008796245,4.677375571146513,True,0.2028689022944775,0.0022299349719583344,1.0,1.0
07169800,"ELK R AT ELK FALLS, KS",565.0209,37.375597,-96.185548,74047538,569.7950991647989,37.7926215473378,4.774199164798915,True,0.8736737762735272,0.008449597465861733,1.0,1.0
07170500,"VERDIGRIS R AT INDEPENDENCE, KS",7358.361,37.223694,-95.677785,74046470,7364.709951886524,19.351516464859717,6.348951886524446,True,0.6719145035453183,0.0008628214743098967,1.0,1.0
07171000,"Verdigris River near Lenapah, OK",9284.685,36.851196,-95.586088,74054474,9325.006207344071,71.21869355066472,40.32120734407363,True,0.4338395534398667,0.004342765246647962,1.0,1.0
07175500,"Caney River near Ramona, OK",5015.465,36.508982,-95.841931,74054070,5019.59207787976,11.12640771161225,4.127077879759781,True,0.6290736429285715,0.0008228704376881867,1.0,1.0
07176000,"Verdigris River near Claremore, OK",16709.18,36.307319,-95.698037,74054046,16767.882157730568,59.14424661905274,58.702157730567706,True,0.0074747572884396,0.0035131680747090945,1.0,1.0
07176500,"Bird Creek at Avant, OK",953.1234,36.486754,-96.064163,74055244,958.2548367735524,36.04822539705203,5.131436773552423,True,0.8576507798363893,0.005383811554256692,1.0,1.0
07177500,"Bird Creek near Sperry, OK",2348.75,36.278425,-95.954162,74054991,2361.25692857616,15.500406544539125,12.506928576160137,True,0.1931225455137245,0.005324929675853172,1.0,1.0
07179500,"NEOSHO R AT COUNCIL GROVE, KS",686.0241,38.66578,-96.49362,74039536,685.8231772259663,9.807760466223344,0.2009227740336427,True,1.0,0.0002928800519305994,1.0,1.0
07179795,"N COTTONWOOD R BL MARION LK, KS",534.6252,38.366681,-97.083635,74045934,538.9032637369237,31.044041327409204,4.278063736923741,True,0.862193723690653,0.008001986694461356,1.0,1.0
07182250,"COTTONWOOD R NR PLYMOUTH, KS",4476.956,38.397514,-96.356112,74045867,4478.53185003863,6.135175731840691,1.5758500386300511,True,0.7431450854045446,0.00035199140635513304,1.0,1.0
07182510,"NEOSHO R AT BURLINGTON, KS",7882.382,38.194728,-95.735347,74045832,7877.608412821876,44.02157265214314,4.773587178123307,True,1.0,0.0006056021109003988,1.0,1.0
07183000,"NEOSHO R NR IOLA, KS",9917.563,37.89087,-95.430815,74045814,9998.780249539388,93.30672113288436,81.21724953938792,True,0.1295669963182932,0.008189234546772017,1.0,1.0
07183500,"NEOSHO R NR PARSONS, KS",12544.19,37.340059,-95.109969,74045801,12696.348545213328,40.6239611071636,152.15854521332767,True,1.0,0.01212980233983443,1.0,1.0
07185000,"Neosho River near Commerce, OK",15347.65,36.928681,-94.957458,74054132,15349.591839961568,22.65204995516595,1.9418399615678936,True,0.9142753099427524,0.00012652360208682722,1.0,1.0
07188000,"Spring River near Quapaw, OK",6513.238,36.934511,-94.747171,74054254,6551.778018058011,94.50717525980582,38.5400180580109,True,0.5922000847865561,0.005917182522427539,1.0,1.0
07191000,"Big Cabin Creek near Big Cabin, OK",1166.19,36.568418,-95.152189,74055425,1223.6429043215155,60.74592860825247,57.45290432151546,True,0.0542097941735908,0.04926547502680992,1.0,1.0
07191220,"Spavinaw Creek near Sycamore, OK",339.075,36.334722,-94.641389,74055886,344.2604848095276,35.964903242829,5.185484809527623,True,0.8558181910148319,0.015293031953189188,1.0,1.0
07191500,"Neosho River near Chouteau, OK",29984.92,36.229538,-95.182741,74054049,30028.29229740584,72.47137616609297,43.37229740584007,True,0.4015251303295579,0.0014464703392852165,1.0,1.0
07195855,FLINT CR NR W SILOAM SPRGS OK,147.1878,36.216193,-94.604387,74056351,145.96192728587368,27.271669181891493,1.225872714126325,True,1.0,0.008328629914478814,1.0,1.0
07198000,"Illinois River near Gore, OK",4179.993,35.573151,-95.068846,74054789,4235.981596898103,174.83112878576924,55.988596898102514,True,0.6797561321776479,0.013394423602647781,1.0,1.0
07203000,"VERMEJO RIVER NEAR DAWSON, NM",893.123,36.681144,-104.786385,74054432,898.5160764053171,69.13738315674796,5.393076405317061,True,0.9219947854680888,0.006038447565807912,1.0,1.0
07207000,"CIMARRON RIVER NEAR CIMARRON, NM",708.7698,36.519758,-104.978892,74055742,718.8143478399561,85.08040760729659,10.044547839956069,True,0.8819405298771202,0.014171805627096511,1.0,1.0
07207500,"PONIL CREEK NEAR CIMARRON, NM",480.9231,36.573646,-104.946668,74055910,483.4504743517261,11.372520727532027,2.5273743517261096,True,0.7777648058615955,0.0052552567171884855,1.0,1.0
07211500,"CANADIAN RIVER NEAR TAYLOR SPRINGS, NM",7220.061,36.296977,-104.493874,74054345,7226.372559091718,60.70667469176652,6.311559091718664,True,0.8960318758395989,0.0008741697738729165,1.0,1.0
07215500,"MORA RIVER AT LA CUEVA, NM",465.7302,35.940872,-105.250289,74055789,493.9096865622847,66.060391268932,28.17948656228469,True,0.5734284036016992,0.06050603238159065,1.0,1.0
07216500,"MORA RIVER NEAR GOLONDRINAS, NM",690.4917,35.890873,-105.163619,74055532,693.6941000998428,40.79335179275677,3.202400099842748,True,0.9214970097060924,0.004637854589479856,0.8975161353412869,1.0
07218000,"COYOTE CREEK NEAR GOLONDRINAS, NM",626.4666,35.916706,-105.164175,74055551,644.7463445891877,28.62290780585145,18.27974458918777,True,0.3613596244945177,0.029179120785031112,1.0,1.0
07221500,"CANADIAN RIVER NEAR SANCHEZ, NM",15403.56,35.652264,-104.378037,74054294,15401.60157841055,50.353851689452064,1.958421589450154,True,1.0,0.00012714084208132107,1.0,1.0
07226500,"UTE CREEK NEAR LOGAN, NM",5242.753,35.438382,-103.525794,74061640,5300.890268959574,47.894342673278416,58.13726895957461,True,1.0,0.011089072660789973,1.0,1.0
07227000,"CANADIAN RIVER AT LOGAN, NM",29030.02,35.356996,-103.418014,74061430,28898.45201437833,19.358439519354736,131.56798562167023,True,1.0,0.00453213554870683,1.0,1.0
07227500,"Canadian Rv nr Amarillo, TX",49264.4,35.470326,-101.879628,74061106,49046.126772141375,32.606565764182136,218.27322785862637,True,1.0,0.004430648254289637,1.0,1.0
07230000,"Little River blw Lk Thunderbird nr Norman, OK",666.9027,35.221736,-97.213916,74062814,667.8182493859866,5.617941467697209,0.915549385986651,True,0.837031163238172,0.0013728380256769856,1.0,1.0
07230500,"Little River near Tecumseh, OK",1197.938,35.172574,-96.931966,74062403,1296.85726031985,116.0736978176955,98.91926031984984,True,0.1477891875624422,0.0825746076339926,1.0,1.0
07234000,"Beaver River at Beaver, OK",20720.78,36.822248,-100.519316,74053271,21078.16544316856,12.814093257966366,357.3854431685613,True,1.0,0.01724768291389423,1.0,1.0
07237500,"North Canadian River at Woodward, OK",30775.0,36.436703,-99.278438,74053246,31324.1815568811,34.19860187016764,549.1815568810998,True,1.0,0.017845054650888703,1.0,1.0
07238000,"North Canadian River near Seiling, OK",32450.97,36.183373,-98.921206,74053235,32945.2571869022,20.77544959891408,494.2871869021983,True,1.0,0.01523181547122315,1.0,1.0
07239300,"North Canadian River blw Weavers Ck nr Watonga, OK",33700.85,35.811989,-98.420905,74053222,34259.31869594214,14.91295654108728,558.4686959421379,True,1.0,0.016571353421119584,0.8572266770975944,1.0
07239500,"North Canadian River near El Reno, OK",34475.45,35.563107,-97.95755,74053210,35012.25894317885,14.083756171020198,536.808943178854,True,1.0,0.015570759574678619,1.0,1.0
07241000,"North Canadian River blw Lk Overholser nr OKC, OK",34927.91,35.478669,-97.663375,74061054,35485.2678971748,109.9853555493508,557.3578971747993,True,1.0,0.015957378989318264,0.9284177586544103,1.0
07241550,"North Canadian River near Harrah, OK",35653.84,35.500341,-97.193919,74053203,36197.63884527069,24.51652958709247,543.7988452706923,True,1.0,0.0152521816800292,1.0,1.0
07242000,"North Canadian River near Wetumka, OK",37665.93,35.265645,-96.206117,74061035,38214.18225410501,81.82514231992026,548.252254105013,True,1.0,0.014555654250539226,1.0,1.0
07242380,"Deep Fork at Warwick, OK",1365.881,35.680896,-97.008361,74055243,1378.7992207902648,12.863468641674668,12.91822079026474,True,1.0,0.009457793753822434,0.8572266770975944,1.0
07243500,"Deep Fork near Beggs, OK",5191.165,35.673988,-96.068608,74054320,5209.912522121696,22.482029437291622,18.74752212169642,True,0.1661107742079843,0.003611428671925554,1.0,1.0
07247500,"FOURCHE MALINE NEAR RED OAK, OK",313.1172,34.912599,-95.155799,74062883,321.1424509342454,17.94677884089191,8.025250934245378,True,0.5528305661203243,0.02563018235422831,0.9700762761588109,1.0
07249400,"James Fork near Hackett, AR",379.5471,35.162596,-94.407161,74063357,409.128950767939,140.22487215800527,29.581850767938988,True,0.7890399162952619,0.07793986772113129,1.0,1.0
07252000,"MULBERRY RIVER NEAR MULBERRY, ARK.",968.9895,35.577307,-94.015757,74055278,971.251859802188,29.345099502455597,2.262359802187916,True,0.9229050219441716,0.0023347619372427833,0.9716409153139057,0.8005110421609782
07261000,"Cadron Creek near Guy, AR",445.8141,35.2988,-92.403931,74062767,482.134550310573,129.59682270630094,36.320450310572994,True,0.7197427409707081,0.0814699452318197,1.0,1.0
07283000,"SKUNA RIVER AT BRUCE, MS",668.8198,33.973611,-89.347778,74067523,682.230629815765,26.651134043089424,13.410829815765055,True,0.4968007817572606,0.020051484444337707,1.0,1.0
07290000,"BIG BLACK RIVER NR BOVINA, MS",7123.855,32.347778,-90.696944,74069902,7243.192692095112,7.619743716264987,119.33769209511227,True,1.0,0.01675184181810442,1.0,1.0
07291000,"HOMOCHITTO RIVER AT EDDICETON, MS",479.2959,31.503056,-90.7775,74070233,466.238109116894,11.525516064687784,13.057790883106009,True,1.0,0.02724369410025416,0.8572266770975944,1.0
07292500,"HOMOCHITTO RIVER AT ROSETTA, MS",2073.093,31.324722,-91.109444,74070139,2099.724650889378,68.95871055433116,26.631650889378307,True,0.6138029456279381,0.012846336796939794,0.8570310972032075,1.0
07295000,"BUFFALO RIVER NR WOODVILLE, MS",466.5798,31.226944,-91.295556,74070255,495.0412347866202,41.048528460234735,28.4614347866202,True,0.3066393399658194,0.061000143569482,1.0,0.9359372148202226
07297910,"Pr Dog Twn Fk Red Rv nr Wayside, TX",9722.816,34.837555,-101.414058,74061815,9632.84781891124,1.493832508687803,89.9681810887596,True,1.0,0.00925330491585561,1.0,1.0
07299540,"Pr Dog Twn Fk Red Rv nr Childress, TX",18864.19,34.569227,-100.194002,74061784,18402.237045224432,10.315251113358952,461.95295477556647,True,1.0,0.024488353582929695,1.0,1.0
07299670,"Groesbeck Ck at SH 6 nr Quanah, TX",828.3573,34.35452,-99.740372,74062543,864.5887083247876,47.034741880715046,36.2314083247876,True,0.2296883776533911,0.04373886525148942,1.0,1.0
07300000,"Salt Fk Red Rv nr Wellington, TX",2871.576,34.957553,-100.220949,74062007,3013.9056337081565,134.00571693790212,142.3296337081565,True,1.0,0.04956498929791742,1.0,1.0
07301110,"Salt Fork Red River near Elmer, OK",5116.566,34.478965,-99.38231,74061818,5140.956259180826,18.43482141462536,24.390259180826437,True,1.0,0.0047669196841839696,1.0,1.0
07301500,"North Fork Red River near Carter, OK",6885.075,35.168108,-99.507313,74061325,6971.220449471866,149.08091080676633,86.14544947186641,True,0.4221564048295542,0.012511911558242491,1.0,1.0
07303000,"North Fork Red River blw Altus Dam nr Lugert, OK",7353.466,34.889505,-99.307028,74061317,7304.312962751784,180.9899521061541,49.153037248216606,True,1.0,0.006684335964593649,1.0,1.0
07305000,"North Fork Red River near Headrick, OK",11834.5,34.634516,-99.096746,74061300,11793.952266462844,120.16542279527592,40.54773353715609,True,1.0,0.003426231233863373,1.0,1.0
07307028,"North Fork Red River near Tipton, OK",13033.75,34.507021,-99.208139,74061288,12960.921987178364,35.2985379209874,72.82801282163564,True,1.0,0.005587648437451665,0.8758067670643458,0.933199488957839
07307800,"Pease Rv nr Childress, TX",7583.054,34.227572,-100.073718,74061448,8133.154147190386,52.11974879824951,550.1001471903855,True,1.0,0.07254335089666848,1.0,1.0
07311000,"East Cache Creek near Walters, OK",1795.425,34.362308,-98.282547,74062076,1871.5725994133456,82.33748888577408,76.14759941334569,True,0.0751770494363212,0.042412019111545005,1.0,1.0
07311700,"N Wichita Rv nr Truscott, TX",2456.588,33.820642,-99.786482,74067397,2453.212742280156,4.300120506177486,3.375257719844285,True,1.0,0.0013739616573248282,1.0,1.0
07312100,"Wichita Rv nr Mabelle, TX",5275.69,33.760093,-99.142849,74067368,5340.263365020587,123.24198598211572,64.57336502058752,True,0.4760441053752729,0.012239795177614211,1.0,1.0
07312200,"Beaver Ck nr Electra, TX",1677.919,33.905928,-98.905067,74067429,1758.9754046476692,78.53646715965084,81.05640464766907,True,1.0,0.048307698195007666,1.0,1.0
07312500,"Wichita Rv at Wichita Falls, TX",8146.337,33.909542,-98.533666,74067356,7849.230679066034,110.382675133497,297.10632093396634,True,1.0,0.036471155187167724,1.0,1.0
07312700,"Wichita Rv nr Charlie, TX",8852.896,34.05315,-98.296714,74061535,8888.730127687208,139.06363890598237,35.834127687207,True,0.7423184955527188,0.004047729430822072,1.0,1.0
07314900,"Little Wichita Rv abv Henrietta, TX",2583.054,33.826767,-98.240046,74067682,2620.5722097788484,41.25477618485248,37.51820977884836,True,0.0905729409186825,0.01452474852591094,1.0,1.0
07324200,"Washita River near Hammon, OK",3539.125,35.656437,-99.306209,74053954,3599.6065051004107,79.94968780735606,60.481505100410686,True,0.2435054249849632,0.017089395005943753,0.8570310972032075,1.0
07325000,"Washita River near Clinton, OK",5076.315,35.530883,-98.96703,74053542,5080.412658723753,24.034380366120573,4.097658723753739,True,0.8295084515875477,0.0008072112789993803,1.0,1.0
07326000,"Cobb Creek near Fort Cobb, OK",804.951,35.14367,-98.442836,74062723,805.0216295383482,72.22803611471734,0.0706295383481574,True,0.9990221312644306,8.774389788714767e-05,1.0,1.0
07326500,"Washita River at Anadarko, OK",9429.761,35.084228,-98.243385,74061169,9431.031232002551,55.13438871597776,1.2702320025528024,True,0.9769611664854698,0.00013470458080038321,1.0,1.0
07328100,"Washita River at Alex, OK",12348.97,34.925903,-97.773927,74061157,12362.071570577891,53.61964845573516,13.101570577891836,True,0.7556572831933498,0.0010609444008603014,0.8656366125562293,1.0
07328500,"Washita River near Pauls Valley, OK",13750.75,34.754802,-97.251413,74061143,13763.161284426644,30.04566322431345,12.41128442664376,True,0.5869192723760431,0.0009025896352303518,1.0,1.0
