,index,hl_uri,poi_id,id,nex_id,hf_id,hl_link,hl_reference,hl_source,hl_x,hl_y,vpuid,STAID
1746,1746,gages-12414500,52722,wb-3041426,nex-3040851,525257.0,12414500,gages,ref-fab,-1525680.2677133777,2861149.740129058,17,12414500
1747,1747,gages-13297330,52730,wb-3005396,nex-3005397,1416587.0,13297330,gages,ref-fab,-1464838.0057553758,2505634.7131049526,17,13297330
1748,1748,gages-13161500,93406,wb-3016503,nex-3015922,1606865.0,13161500,gages,ref-fab,-1608085.985630677,2272972.68318221,17,13161500
1749,1749,gages-13127000,53488,wb-3049099,nex-3049100,1757217.0,13127000,gages,ref-fab,-1402865.9426131065,2455963.823725958,17,13127000
1750,1750,gages-14182500,102939,wb-3045510,nex-3045511,1870441.0,14182500,gages,ref-fab,-2074622.198101636,2714153.7570254332,17,14182500
1751,1751,gages-14372300,101936,wb-3055160,nex-3054754,1923873.0,14372300,gages,ref-fab,-2255762.5358023383,2510183.454533003,17,14372300
1752,1752,gages-14312000,100741,wb-3064692,nex-3064693,1926807.0,14312000,gages,ref-fab,-2187929.145456358,2556868.2676568134,17,14312000
1753,1753,gages-14155500,102758,wb-3046531,nex-3046441,1861880.0,14155500,gages,ref-fab,-2136738.3653851394,2615535.841048885,17,14155500
1754,1754,gages-13258500,53761,wb-3007942,nex-3007943,1731345.0,13258500,gages,ref-fab,-1624350.0110184506,2575132.6358454945,17,13258500
1755,1755,gages-14163150,80641,wb-3045993,nex-3045994,1897073.0,14163150,gages,ref-fab,-2097222.232627574,2643085.374483549,17,14163150
1756,1756,gages-14238000,80893,wb-2986176,nex-2986177,1896907.0,14238000,gages,ref-fab,-2023556.3232285737,2899372.4224068723,17,14238000
1757,1757,gages-14301500,76689,wb-3052705,nex-3052696,1906059.0,14301500,gages,ref-fab,-2138218.6350210477,2812589.8382232264,17,14301500
1758,1758,gages-12144000,80923,wb-3062715,nex-3062716,1419587.0,12144000,gages,ref-fab,-1931217.2817067273,2987160.995171827,17,12144000
1759,1759,gages-14113000,81014,wb-2988162,nex-2988163,1896521.0,14113000,gages,ref-fab,-1941252.0308170526,2787269.9379989794,17,14113000
1760,1760,gages-12358500,81813,wb-3032649,nex-3032650,1411751.0,12358500,gages,ref-fab,-1337753.6310889141,2959293.2318821587,17,12358500
1761,1761,gages-14123500,81924,wb-2988032,nex-2988033,1896461.0,14123500,gages,ref-fab,-1963687.5703000193,2793991.403846324,17,14123500
1762,1762,gages-14033500,82051,wb-2994565,nex-2994566,1896371.0,14033500,gages,ref-fab,-1794232.6163936893,2768660.1936767036,17,14033500
1763,1763,gages-14154500,82303,wb-3046435,nex-3046436,1897019.0,14154500,gages,ref-fab,-2128021.9607742587,2607976.656484562,17,14154500
1764,1764,gages-10396000,82311,wb-3066502,nex-3066503,1897327.0,10396000,gages,ref-fab,-1841783.2103491626,2423206.038312306,17,10396000
1765,1765,gages-12134500,82403,wb-3062133,nex-3062134,1419131.0,12134500,gages,ref-fab,-1914089.0809494983,3020700.264219351,17,12134500
1766,1766,gages-14150000,102649,wb-3043591,nex-3043592,1896965.0,14150000,gages,ref-fab,-2118733.68221695,2629968.9959240505,17,14150000
1767,1767,gages-12178100,102156,wb-3060980,nex-3060981,1418087.0,12178100,gages,ref-fab,-1858627.1852106997,3100512.787627891,17,12178100
1768,1768,gages-14216500,82908,wb-2987302,nex-2987303,1896793.0,14216500,gages,ref-fab,-1990236.1999841554,2838626.862922868,17,14216500
1769,1769,gages-12119000,83052,wb-3064278,nex-3064279,1420007.0,12119000,gages,ref-fab,-1962696.5774869781,2995466.2411429537,17,12119000
1770,1770,gages-14139800,102269,wb-2987636,nex-2987637,1896743.0,14139800,gages,ref-fab,-2017314.1084417393,2774386.759887176,17,14139800
1771,1771,gages-12113000,32165,wb-3057023,nex-3057024,1420583.0,12113000,gages,ref-fab,-1967062.8901466802,2976733.6185525907,17,12113000
1772,1772,gages-13055000,87415,wb-3019049,nex-3019050,1756491.0,13055000,gages,ref-fab,-1243872.53117337,2428274.069714456,17,13055000
1773,1773,gages-12026150,83438,wb-3051246,nex-3051247,1926639.0,12026150,gages,ref-fab,-2022814.461090539,2930519.260114942,17,12026150
1774,1774,gages-13077000,83515,wb-3018292,nex-3006626,1516662.0,13077000,gages,ref-fab,-1366622.9191018369,2317985.599369973,17,13077000
1775,1775,gages-14226500,83528,wb-2986143,nex-2986144,1896851.0,14226500,gages,ref-fab,-1950546.3137158398,2889025.062440645,17,14226500
1776,1776,gages-14046500,100080,wb-2991806,nex-2991088,1813111.0,14046500,gages,ref-fab,-1876461.9223363074,2661137.8923798613,17,14046500
1777,1777,gages-12431000,83559,wb-3041100,nex-3041090,562337.0,12431000,gages,ref-fab,-1603235.3318017558,2935629.3205635934,17,12431000
1778,1778,gages-14120000,83600,wb-3043437,nex-3043438,1896457.0,14120000,gages,ref-fab,-1967581.9738729647,2784697.4447149443,17,14120000
1779,1779,gages-12433200,83607,wb-3041000,nex-3040999,555097.0,12433200,gages,ref-fab,-1634168.7693704474,2950755.390077494,17,12433200
1780,1780,gages-12144500,11932,wb-3062608,nex-3062501,1360535.0,12144500,gages,ref-fab,-1934184.9786473776,2993191.9861427876,17,12144500
1781,1781,gages-12362500,83710,wb-3033738,nex-3033736,322879.0,12362500,gages,ref-fab,-1341809.6537521626,2945726.3167472887,17,12362500
1782,1782,gages-14400000,84306,wb-3056441,nex-3056442,1927031.0,14400000,gages,ref-fab,-2281636.0877760923,2465649.210648094,17,14400000
1783,1783,gages-12459000,84321,wb-3027982,nex-3027983,1414979.0,12459000,gages,ref-fab,-1843195.2013925114,2972016.553288764,17,12459000
1784,1784,gages-14301000,75649,wb-3052250,nex-3052251,1926727.0,14301000,gages,ref-fab,-2131980.637159385,2837209.7119794018,17,14301000
1785,1785,gages-14157500,84724,wb-3046413,nex-3046409,1862240.0,14157500,gages,ref-fab,-2126020.9757770365,2636632.9052702594,17,14157500
1786,1786,gages-13023000,85289,wb-3021211,nex-3021212,1756257.0,13023000,gages,ref-fab,-1207649.0467738362,2334462.642369212,17,13023000
1787,1787,gages-13235000,60178,wb-3009532,nex-3008490,1715487.0,13235000,gages,ref-fab,-1555462.9634846565,2505004.3057938796,17,13235000
1788,1788,gages-13168500,85366,wb-3015945,nex-3015946,1757463.0,13168500,gages,ref-fab,-1592657.050816181,2363213.974896168,17,13168500
1789,1789,gages-14337500,101207,wb-3056132,nex-3054701,1926923.0,14337500,gages,ref-fab,-2146903.177935403,2488076.590471697,17,14337500
1790,1790,gages-12101500,85381,wb-3057185,nex-3057176,1378535.0,12101500,gages,ref-fab,-1980525.0325007145,2967596.1475711716,17,12101500
1791,1791,gages-14141500,85474,wb-2987670,nex-2987671,1896731.0,14141500,gages,ref-fab,-2022818.1649398678,2772231.2361296606,17,14141500
1792,1792,gages-12045500,85578,wb-3057864,nex-3057865,1422503.0,12045500,gages,ref-fab,-2044650.6716147193,3083243.8206997924,17,12045500
1793,1793,gages-13351000,72737,wb-2996018,nex-2995965,1416455.0,13351000,gages,ref-fab,-1683721.5304404758,2838231.633835778,17,13351000
1794,1794,gages-12488500,85408,wb-3025513,nex-3025514,855917.0,12488500,gages,ref-fab,-1900592.7183490812,2918051.2828486436,17,12488500
1795,1795,gages-13018750,85873,wb-3020281,nex-3006530,1439677.0,13018750,gages,ref-fab,-1183910.767394586,2356057.660227305,17,13018750
1796,1796,gages-13337000,85887,wb-2998942,nex-2998940,1224739.0,13337000,gages,ref-fab,-1505435.1522423732,2729093.0602676575,17,13337000
1797,1797,gages-13331500,68551,wb-3000933,nex-3000728,1416035.0,13331500,gages,ref-fab,-1679879.2269101273,2707630.780824813,17,13331500
1798,1798,gages-12149000,86175,wb-3062506,nex-3062507,1419515.0,12149000,gages,ref-fab,-1936294.8169076762,3007290.7034138613,17,12149000
1799,1799,gages-14161500,86891,wb-3046142,nex-3046143,1897099.0,14161500,gages,ref-fab,-2065704.9594500565,2644657.494029205,17,14161500
1800,1800,gages-12419000,53808,wb-3040882,nex-3040883,1413359.0,12419000,gages,ref-fab,-1575276.3551116234,2919042.7563497117,17,12419000
1801,1801,gages-14034500,87310,wb-2994027,nex-2993949,1781903.0,14034500,gages,ref-fab,-1825946.3136042124,2712213.1754144863,17,14034500
1802,1802,gages-12340000,66636,wb-3036471,nex-3036472,137485.0,12340000,gages,ref-fab,-1351353.901761938,2782898.6764049316,17,12340000
1803,1803,gages-12344000,66745,wb-3035453,nex-3035454,223354.0,12344000,gages,ref-fab,-1399835.1861771583,2688738.4711435693,17,12344000
1804,1804,gages-13037500,69472,wb-3006561,nex-3006562,1461867.0,13037500,gages,ref-fab,-1252839.0582278615,2394841.0875514303,17,13037500
1805,1805,gages-13082500,70911,wb-3047921,nex-3047922,1526454.0,13082500,gages,ref-fab,-1464034.9174690174,2263683.6592293824,17,13082500
1806,1806,gages-13186000,72109,wb-3011732,nex-3011569,1689177.0,13186000,gages,ref-fab,-1543997.8042838697,2434965.1975299516,17,13186000
1807,1807,gages-13266000,95072,wb-3007960,nex-3007961,1732689.0,13266000,gages,ref-fab,-1640003.7166949862,2544039.9845845955,17,13266000
1808,1808,gages-13317000,95988,wb-3001881,nex-3001744,1170983.0,13317000,gages,ref-fab,-1570388.1934431402,2697818.8204977224,17,13317000
1809,1809,gages-13336500,96151,wb-2999918,nex-2997065,1204208.0,13336500,gages,ref-fab,-1501521.277480645,2721134.223037699,17,13336500
1810,1810,gages-14222500,96156,wb-2987480,nex-2987452,1846252.0,14222500,gages,ref-fab,-2033165.2812434535,2823606.5812049164,17,14222500
1811,1811,gages-14310000,96758,wb-3065556,nex-3065544,1913075.0,14310000,gages,ref-fab,-2195452.3776644683,2533198.046769302,17,14310000
1812,1812,gages-11109800,3854,wb-3325776,nex-3325777,1414512.0,11109800,gages,ref-fab,-2054275.0254004165,1513629.3450303075,18,11109800
1813,1813,gages-11399500,824,wb-3301551,nex-3301552,538278.0,11399500,gages,ref-fab,-2093183.2358311347,2184356.8340257234,18,11399500
1814,1814,gages-11314500,4907,wb-3310726,nex-3310727,1113924.0,11314500,gages,ref-fab,-2069496.2075676078,1983790.1643563092,18,11314500
1815,1815,gages-11473900,13541,wb-3309832,nex-3309833,54116.0,11473900,gages,ref-fab,-2291255.9495589314,2186534.4237103295,18,11473900
1816,1816,gages-11465000,13044,wb-3321147,nex-3321115,352973.0,11465000,gages,ref-fab,-2292658.325243656,2069703.4043830794,18,11465000
1817,1817,gages-11085000,14046,wb-3333079,nex-3333080,1426923.0,11085000,gages,ref-fab,-1998268.9978670434,1454018.3744022732,18,11085000
1818,1818,gages-11441900,14890,wb-3301036,nex-3301037,648318.0,11441900,gages,ref-fab,-2086884.5185019316,2026562.825514929,18,11441900
1819,1819,gages-11407000,14905,wb-3301589,nex-3301590,754111.0,11407000,gages,ref-fab,-2149861.572235802,2124888.052066134,18,11407000
1820,1820,gages-11148900,21397,wb-3320817,nex-3320818,1277632.0,11148900,gages,ref-fab,-2221807.727753309,1708030.5774613647,18,11148900
1821,1821,gages-11123500,15125,wb-3337764,nex-3337765,1363916.0,11123500,gages,ref-fab,-2151313.6838303884,1549074.1244174174,18,11123500
1822,1822,gages-11109600,15150,wb-3325775,nex-3325776,1395396.0,11109600,gages,ref-fab,-2053128.8280679276,1519966.5141396981,18,11109600
1823,1823,gages-11477000,21754,wb-3309275,nex-3309072,98909.0,11477000,gages,ref-fab,-2327300.25746446,2288705.743635634,18,11477000
1824,1824,gages-11464000,26293,wb-3321074,nex-3321075,158402.0,11464000,gages,ref-fab,-2286793.614554511,2053819.7564029829,18,11464000
1825,1825,gages-11530000,38132,wb-3316407,nex-3315448,301439.0,11530000,gages,ref-fab,-2275118.992003021,2338678.3444035985,18,11530000
1826,1826,gages-11242000,73795,wb-3312771,nex-3310562,1237774.0,11242000,gages,ref-fab,-2043447.972229499,1820586.7722677647,18,11242000
1827,1827,gages-11276900,75590,wb-3313943,nex-3313944,1036424.0,11276900,gages,ref-fab,-2066173.6962413373,1912282.6829674528,18,11276900
1828,1828,gages-11290000,76195,wb-3313975,nex-3313976,1058574.0,11290000,gages,ref-fab,-2160932.566727388,1905244.0547440425,18,11290000
1829,1829,gages-11152000,82099,wb-3319893,nex-3319894,1275294.0,11152000,gages,ref-fab,-2226475.4552951804,1769027.7745962257,18,11152000
1830,1830,gages-11120000,83252,wb-3326462,nex-3326459,1381056.0,11120000,gages,ref-fab,-2150546.370043782,1532989.824412667,18,11120000
1831,1831,gages-11043000,84298,wb-3333353,nex-3333283,1458878.0,11043000,gages,ref-fab,-1935478.4703266064,1372445.0971992083,18,11043000
1832,1832,gages-11022480,84603,wb-3331640,nex-3331641,1479475.0,11022480,gages,ref-fab,-1940819.0566655952,1301167.104191549,18,11022480
1833,1833,gages-10257550,60348,wb-3334548,nex-3334549,1610130.0,10257550,gages,ref-fab,-1872814.4951335054,1405741.4146228335,18,10257550
1834,1834,gages-11482500,72361,wb-3321733,nex-3321734,16547.0,11482500,gages,ref-fab,-2299979.0879090894,2373903.1525004967,18,11482500
1835,1835,gages-11470500,73989,wb-3309012,nex-3309013,36098.0,11470500,gages,ref-fab,-2270979.5024024234,2145431.1878242283,18,11470500
1836,1836,gages-11475000,74444,wb-3309053,nex-3309054,70076.0,11475000,gages,ref-fab,-2299833.64451578,2249246.24247136,18,11475000
1837,1837,gages-11469000,24253,wb-3308360,nex-3308349,352112.0,11469000,gages,ref-fab,-2348509.677728476,2274762.256513764,18,11469000
1838,1838,gages-11468000,76108,wb-3308839,nex-3308833,141266.0,11468000,gages,ref-fab,-2335766.4489901843,2136944.98668807,18,11468000
1839,1839,gages-11468500,76733,wb-3308725,nex-3308722,136604.0,11468500,gages,ref-fab,-2332574.4543027207,2165750.6810038835,18,11468500
1840,1840,gages-11462500,77006,wb-3321055,nex-3321056,159893.0,11462500,gages,ref-fab,-2294604.402780351,2104416.578163335,18,11462500
1841,1841,gages-11462000,77004,wb-3321047,nex-3321048,352847.0,11462000,gages,ref-fab,-2296033.857807585,2127041.2380080465,18,11462000
1842,1842,gages-11467000,77233,wb-3321079,nex-3321080,181418.0,11467000,gages,ref-fab,-2295153.930160529,2047004.688095141,18,11467000
1843,1843,gages-11522500,78591,wb-3316513,nex-3316514,301187.0,11522500,gages,ref-fab,-2250211.379012409,2369079.8073448515,18,11522500
1844,1844,gages-11525500,78768,wb-3315411,nex-3315412,303812.0,11525500,gages,ref-fab,-2215798.353224132,2281978.493256596,18,11525500
1845,1845,gages-11390500,80638,wb-3299975,nex-3299976,468438.0,11390500,gages,ref-fab,-2188059.178618555,2074700.8510536097,18,11390500
1846,1846,gages-11389500,80589,wb-3299973,nex-3299974,468938.0,11389500,gages,ref-fab,-2195017.907638032,2097642.8814559234,18,11389500
1847,1847,gages-11451100,80730,wb-3300599,nex-3300551,507378.0,11451100,gages,ref-fab,-2248695.4584728885,2110881.7319383738,18,11451100
1848,1848,gages-11451000,80732,wb-3300407,nex-3300018,510258.0,11451000,gages,ref-fab,-2251975.4717708435,2084719.4298917523,18,11451000
1849,1849,gages-11401112,80829,wb-3301557,nex-3301558,522598.0,11401112,gages,ref-fab,-2103095.6382291275,2175085.749815094,18,11401112
1850,1850,gages-11418500,81469,wb-3302446,nex-3302447,586538.0,11418500,gages,ref-fab,-2136497.720346564,2085739.557001143,18,11418500
1851,1851,gages-11417500,81495,wb-3302339,nex-3302329,594198.0,11417500,gages,ref-fab,-2120517.3308739024,2089407.7148476448,18,11417500
1852,1852,gages-11413000,68514,wb-3302145,nex-3302052,598478.0,11413000,gages,ref-fab,-2102703.3035459635,2110021.545625558,18,11413000
1853,1853,gages-11421000,89394,wb-3302074,nex-3302075,614798.0,11421000,gages,ref-fab,-2158931.2268212163,2086065.4614509933,18,11421000
1854,1854,gages-11424000,82266,wb-3301877,nex-3301878,623998.0,11424000,gages,ref-fab,-2154084.1237089573,2064571.3544380665,18,11424000
1855,1855,gages-11433300,82527,wb-3301335,nex-3301336,626458.0,11433300,gages,ref-fab,-2100563.247265755,2050947.6135864716,18,11433300
1856,1856,gages-11427000,84900,wb-3300786,nex-3300787,645758.0,11427000,gages,ref-fab,-2124306.9719493478,2049122.088114104,18,11427000
1857,1857,gages-11444500,85150,wb-3300931,nex-3300932,646658.0,11444500,gages,ref-fab,-2112358.8004103624,2026102.1808074785,18,11444500
1858,1858,gages-11374000,86368,wb-3306226,nex-3306224,665318.0,11374000,gages,ref-fab,-2176442.9346743585,2245716.843461803,18,11374000
1859,1859,gages-11376000,86506,wb-3304202,nex-3304203,669118.0,11376000,gages,ref-fab,-2180444.281593638,2233140.522005384,18,11376000
1860,1860,gages-11377100,37350,wb-3299941,nex-3299942,694755.0,11377100,gages,ref-fab,-2181137.2546390533,2220138.7542235637,18,11377100
1861,1861,gages-11381500,62332,wb-3306581,nex-3306582,714724.0,11381500,gages,ref-fab,-2174226.1570322416,2192899.894522025,18,11381500
1862,1862,gages-11383500,32662,wb-3306642,nex-3306643,728936.0,11383500,gages,ref-fab,-2168653.7125736773,2186278.509606564,18,11383500
1863,1863,gages-11454000,81949,wb-3300110,nex-3300111,764124.0,11454000,gages,ref-fab,-2224580.8420064985,2027712.9102682166,18,11454000
1864,1864,gages-11186000,70036,wb-3324300,nex-3324301,783181.0,11186000,gages,ref-fab,-1991729.8120219714,1668743.9987641023,18,11186000
1865,1865,gages-11218400,70292,wb-3322685,nex-3322686,900293.0,11218400,gages,ref-fab,-2022784.1952657455,1784169.1480600715,18,11218400
1866,1866,gages-11216200,70266,wb-3322734,nex-3322682,915656.0,11216200,gages,ref-fab,-2014984.5304485445,1785454.1309421773,18,11216200
1867,1867,gages-11251000,70372,wb-3310578,nex-3310579,951992.0,11251000,gages,ref-fab,-2071863.000047526,1807795.001036579,18,11251000
1868,1868,gages-11274630,89270,wb-3312037,nex-3312038,975512.0,11274630,gages,ref-fab,-2178273.3508333336,1896912.4974525606,18,11274630
1869,1869,gages-11230500,89211,wb-3313034,nex-3313035,994888.0,11230500,gages,ref-fab,-1996689.859185173,1831166.741934742,18,11230500
1870,1870,gages-11266500,70139,wb-3313421,nex-3313422,1019672.0,11266500,gages,ref-fab,-2045704.5634972171,1887270.0859888417,18,11266500
1871,1871,gages-11302000,70363,wb-3311724,nex-3311699,1064769.0,11302000,gages,ref-fab,-2123388.5482134502,1922920.4169747,18,11302000
1872,1872,gages-11292000,48708,wb-3311920,nex-3311666,1072164.0,11292000,gages,ref-fab,-2035463.8961297253,1952441.051250607,18,11292000
1873,1873,gages-11303000,70165,wb-3311709,nex-3311710,1084149.0,11303000,gages,ref-fab,-2171569.8941905918,1918895.7980702962,18,11303000
1874,1874,gages-11318500,89279,wb-3310927,nex-3310928,1098339.0,11318500,gages,ref-fab,-2101817.890015023,1977387.8354661907,18,11318500
1875,1875,gages-11317000,80878,wb-3310907,nex-3310903,1105359.0,11317000,gages,ref-fab,-2099151.793168021,1979179.847543377,18,11317000
1876,1876,gages-11159000,89257,wb-3327442,nex-3327411,1247224.0,11159000,gages,ref-fab,-2233250.9214543984,1842174.7113335237,18,11159000
1877,1877,gages-11158600,89178,wb-3327630,nex-3327631,1242716.0,11158600,gages,ref-fab,-2221597.889957017,1834305.874148173,18,11158600
1878,1878,gages-11156500,89281,wb-3327618,nex-3327619,1243136.0,11156500,gages,ref-fab,-2207369.600211874,1801500.2823446218,18,11156500
1879,1879,gages-11143200,70307,wb-3326495,nex-3326496,1329572.0,11143200,gages,ref-fab,-2257184.3569818754,1799630.4755176562,18,11143200
1880,1880,gages-11136800,70054,wb-3327036,nex-3326760,1336586.0,11136800,gages,ref-fab,-2169125.018495345,1607303.4917710426,18,11136800
1881,1881,gages-11140000,21411,wb-3326819,nex-3326818,1353451.0,11140000,gages,ref-fab,-2179247.810821014,1595230.7476353375,18,11140000
1882,1882,gages-11124500,70172,wb-3337917,nex-3337918,1364969.0,11124500,gages,ref-fab,-2153267.3303500824,1553446.442214314,18,11124500
1883,1883,gages-11075720,70496,wb-3333225,nex-3333222,1431422.0,11075720,gages,ref-fab,-1989626.194344068,1429871.5203099065,18,11075720
1884,1884,gages-11044300,84356,wb-3333330,nex-3333286,1462328.0,11044300,gages,ref-fab,-1946336.3121612805,1368011.6140689391,18,11044300
